,loss,mae,val_loss,val_mae
0,0.010813546366989613,0.05125782638788223,0.0012941958848387003,0.025255387648940086
1,0.0013389857485890388,0.02489149384200573,0.0010860409820452332,0.02333669550716877
2,0.0011881872778758407,0.02347724698483944,0.000986524042673409,0.02234991267323494
3,0.0010849134996533394,0.022508937865495682,0.0008878678199835122,0.021214470267295837
4,0.0010232973145321012,0.021904220804572105,0.00082195526920259,0.020421385765075684
5,0.0010035671293735504,0.02183367684483528,0.000804763229098171,0.020146479830145836
6,0.000976798590272665,0.02143735997378826,0.0007911481079645455,0.02009229175746441
7,0.0009850718779489398,0.02165973000228405,0.0010929052950814366,0.025250010192394257
8,0.0009920814773067832,0.021782653406262398,0.0008073727949522436,0.020264869555830956
9,0.0009839802514761686,0.02159791998565197,0.000912201649043709,0.022081894800066948
10,0.0009678448550403118,0.021389558911323547,0.0007885076338425279,0.01995931938290596
11,0.0009774506324902177,0.021495483815670013,0.0007907060789875686,0.020123472437262535
12,0.000979525619186461,0.021568264812231064,0.0008505607838742435,0.021219763904809952
13,0.0009781860280781984,0.021504612639546394,0.0008134183590300381,0.020453518256545067
14,0.0009643143275752664,0.021318266168236732,0.0007944071548990905,0.020227788016200066
15,0.0009686369448900223,0.021361609920859337,0.0008212184184230864,0.02069387026131153
16,0.0009632010478526354,0.021281329914927483,0.0007915642927400768,0.0201419610530138
17,0.0009772158227860928,0.021496163681149483,0.0007799376617185771,0.019824864342808723
18,0.0009635541937313974,0.0212824996560812,0.000948481960222125,0.02293706312775612
19,0.0009645321988500655,0.02130921557545662,0.0007804562337696552,0.019898507744073868
20,0.000958005606662482,0.02120314911007881,0.0007823870982974768,0.020037272945046425
21,0.0009667956619523466,0.021346336230635643,0.0009130000253207982,0.022287992760539055
22,0.0009644224774092436,0.02130003087222576,0.00085215934086591,0.021060403436422348
23,0.0009559548343531787,0.021189862862229347,0.0009160420740954578,0.021959172561764717
24,0.0009569376125000417,0.021177714690566063,0.0008000723319128156,0.02035139687359333
25,0.0009641414508223534,0.02129986323416233,0.0008560303831472993,0.021354345604777336
26,0.0009617740870453417,0.02130655199289322,0.0008429984445683658,0.021157903596758842
27,0.0009498117724433541,0.021061763167381287,0.0007833282579667866,0.0200259480625391
28,0.0009532995172776282,0.02115977555513382,0.0007878715987317264,0.020136605948209763
29,0.000957100884988904,0.021179674193263054,0.0008174034301191568,0.020416880026459694
