,loss,mae,val_loss,val_mae
0,0.0017368579283356667,0.02899637632071972,0.0010108726564794779,0.022416837513446808
1,0.001075367908924818,0.02267950400710106,0.0008310593548230827,0.020516494289040565
2,0.0009589019464328885,0.021287670359015465,0.0009295926429331303,0.02283364348113537
3,0.0009374442743137479,0.021130720153450966,0.0007590515306219459,0.019535047933459282
4,0.000903738138731569,0.02054383046925068,0.000744898512493819,0.01913825236260891
5,0.0009010903886519372,0.020616479218006134,0.0007523547974415123,0.01925411820411682
6,0.0008991145296022296,0.02059556357562542,0.0007340564043261111,0.019010500982403755
7,0.0008829197031445801,0.020314300432801247,0.0007970036822371185,0.019875802099704742
8,0.0008965363376773894,0.02056899107992649,0.0007451434503309429,0.01917482540011406
9,0.0008941799169406295,0.02043999545276165,0.0008958662510849535,0.02150014601647854
10,0.0008831944433040917,0.020365484058856964,0.0007356306887231767,0.019112087786197662
11,0.000888295064214617,0.020450875163078308,0.0007313139503821731,0.01903574913740158
12,0.0008950293413363397,0.020481230691075325,0.0008648915099911392,0.022050339728593826
13,0.0008914257632568479,0.020450549200177193,0.000743592157959938,0.019190816208720207
14,0.0008793500601314008,0.02026551216840744,0.0007502987864427269,0.019166653975844383
15,0.0008894882630556822,0.020373929291963577,0.0008036888320930302,0.02009974978864193
16,0.0008823585230857134,0.020306898280978203,0.0007350224768742919,0.01916084997355938
17,0.0008792205480858684,0.020320948213338852,0.0007832252304069698,0.02023758366703987
18,0.0008827506680972874,0.020372234284877777,0.0007558719371445477,0.019491489976644516
19,0.000883213069755584,0.020272167399525642,0.0007479250198230147,0.01922239176928997
20,0.000880930689163506,0.020253879949450493,0.0007858562166802585,0.0196644589304924
21,0.0008791594882495701,0.020195666700601578,0.0007320313015952706,0.019118012860417366
22,0.0008923064451664686,0.02049359492957592,0.0007968341233208776,0.020151033997535706
23,0.0008833016036078334,0.020284703001379967,0.0008057813975028694,0.020576391369104385
24,0.0008860859088599682,0.020358053967356682,0.0008131692884489894,0.020825795829296112
25,0.0008822503150440753,0.02024727128446102,0.0007250052294693887,0.018875040113925934
26,0.0008776236791163683,0.02024780958890915,0.0007319547003135085,0.018983805552124977
27,0.0008870480232872069,0.020374415442347527,0.000760096765588969,0.019612733274698257
28,0.0008969474583864212,0.02060985006392002,0.0007432209677062929,0.019146669656038284
29,0.0008738733013160527,0.020195672288537025,0.0007247376488521695,0.01897062547504902
